Date,Currency,INR to Currency,Currency to INR
06-05-2025,Japanese Yen,1.6935,0.590493
06-05-2025,Chinese Yuan Renminbi,0.085599,11.682383
07-05-2025,US Dollar,0.011802,84.733138
07-05-2025,Euro,0.0104,96.154912
07-05-2025,British Pound,0.008843,113.080913
07-05-2025,Australian Dollar,0.018264,54.753251
07-05-2025,Canadian Dollar,0.016256,61.5156
07-05-2025,Singapore Dollar,0.015243,65.602849
07-05-2025,Swiss Franc,0.009694,103.15461
07-05-2025,Malaysian Ringgit,0.05003,19.988027
07-05-2025,Japanese Yen,1.693065,0.590645
07-05-2025,Chinese Yuan Renminbi,0.085268,11.72776
08-05-2025,US Dollar,0.011671,85.68387
08-05-2025,Euro,0.010377,96.370795
08-05-2025,British Pound,0.008786,113.820475
08-05-2025,Australian Dollar,0.018191,54.97354
08-05-2025,Canadian Dollar,0.016241,61.573485
08-05-2025,Singapore Dollar,0.015161,65.956618
08-05-2025,Swiss Franc,0.009678,103.324926
08-05-2025,Malaysian Ringgit,0.049958,20.016709
08-05-2025,Japanese Yen,1.697685,0.589037
08-05-2025,Chinese Yuan Renminbi,0.084455,11.840611
09-05-2025,US Dollar,0.011703,85.450303
09-05-2025,Euro,0.010384,96.304435
09-05-2025,British Pound,0.00879,113.769013
09-05-2025,Australian Dollar,0.01822,54.885827
09-05-2025,Canadian Dollar,0.016299,61.352247
09-05-2025,Singapore Dollar,0.015181,65.873091
09-05-2025,Swiss Franc,0.009711,102.973681
09-05-2025,Malaysian Ringgit,0.050293,19.883333
09-05-2025,Japanese Yen,1.698796,0.588652
09-05-2025,Chinese Yuan Renminbi,0.084691,11.807649
10-05-2025,US Dollar,0.011712,85.384571
10-05-2025,Euro,0.01041,96.060977
10-05-2025,British Pound,0.008803,113.59147
10-05-2025,Australian Dollar,0.01826,54.763125
10-05-2025,Canadian Dollar,0.016326,61.250157
10-05-2025,Singapore Dollar,0.015203,65.777426
10-05-2025,Swiss Franc,0.009739,102.684531
10-05-2025,Malaysian Ringgit,0.050327,19.870224
10-05-2025,Japanese Yen,1.702919,0.587227
10-05-2025,Chinese Yuan Renminbi,0.084751,11.799225
11-05-2025,US Dollar,0.011709,85.404021
11-05-2025,Euro,0.010408,96.078101
11-05-2025,British Pound,0.008802,113.604703
11-05-2025,Australian Dollar,0.018263,54.754032
11-05-2025,Canadian Dollar,0.016321,61.269582
11-05-2025,Singapore Dollar,0.015202,65.782539
11-05-2025,Swiss Franc,0.009742,102.645251
11-05-2025,Malaysian Ringgit,0.050256,19.898043
11-05-2025,Japanese Yen,1.703851,0.586906
11-05-2025,Chinese Yuan Renminbi,0.084739,11.800899
12-05-2025,US Dollar,0.011771,84.951604
12-05-2025,Euro,0.010601,94.327208
12-05-2025,British Pound,0.008924,112.056096
12-05-2025,Australian Dollar,0.018486,54.095867
12-05-2025,Canadian Dollar,0.016486,60.659145
12-05-2025,Singapore Dollar,0.015375,65.039583
12-05-2025,Swiss Franc,0.009922,100.788347
12-05-2025,Malaysian Ringgit,0.050601,19.762612
12-05-2025,Japanese Yen,1.743441,0.573578
12-05-2025,Chinese Yuan Renminbi,0.084788,11.794185
13-05-2025,US Dollar,0.011735,85.215102
13-05-2025,Euro,0.0105,95.236639
13-05-2025,British Pound,0.008838,113.145285
13-05-2025,Australian Dollar,0.018133,55.147807
13-05-2025,Canadian Dollar,0.016381,61.048114
13-05-2025,Singapore Dollar,0.015287,65.414448
13-05-2025,Swiss Franc,0.00987,101.318533
13-05-2025,Malaysian Ringgit,0.05072,19.715929
13-05-2025,Japanese Yen,1.733679,0.576808
13-05-2025,Chinese Yuan Renminbi,0.084553,11.826853
14-05-2025,US Dollar,0.011714,85.369391
14-05-2025,Euro,0.010455,95.647948
14-05-2025,British Pound,0.008807,113.542915
14-05-2025,Australian Dollar,0.018173,55.0261
14-05-2025,Canadian Dollar,0.016359,61.127949
14-05-2025,Singapore Dollar,0.015224,65.68467
14-05-2025,Swiss Franc,0.009838,101.641796
14-05-2025,Malaysian Ringgit,0.050261,19.896133
14-05-2025,Japanese Yen,1.716815,0.582474
14-05-2025,Chinese Yuan Renminbi,0.084419,11.845614
15-05-2025,US Dollar,0.011689,85.552264
15-05-2025,Euro,0.010448,95.712046
15-05-2025,British Pound,0.008795,113.702485
15-05-2025,Australian Dollar,0.018258,54.769635
15-05-2025,Canadian Dollar,0.016352,61.152803
15-05-2025,Singapore Dollar,0.015161,65.957497
15-05-2025,Swiss Franc,0.009773,102.322979
15-05-2025,Malaysian Ringgit,0.050076,19.969491
15-05-2025,Japanese Yen,1.702254,0.587456
15-05-2025,Chinese Yuan Renminbi,0.084262,11.867718
16-05-2025,US Dollar,0.011688,85.556418
16-05-2025,Euro,0.010491,95.319109
16-05-2025,British Pound,0.008817,113.420324
16-05-2025,Australian Dollar,0.018283,54.696504
16-05-2025,Canadian Dollar,0.016353,61.151803
16-05-2025,Singapore Dollar,0.0152,65.788931
16-05-2025,Swiss Franc,0.009814,101.892181
16-05-2025,Malaysian Ringgit,0.050198,19.921154
16-05-2025,Japanese Yen,1.706765,0.585904
16-05-2025,Chinese Yuan Renminbi,0.084267,11.867005
17-05-2025,US Dollar,0.011685,85.580174
17-05-2025,Euro,0.010467,95.540566
17-05-2025,British Pound,0.008798,113.666604
17-05-2025,Australian Dollar,0.018222,54.879386
17-05-2025,Canadian Dollar,0.016323,61.263371
17-05-2025,Singapore Dollar,0.015195,65.811951
17-05-2025,Swiss Franc,0.009788,102.165888
17-05-2025,Malaysian Ringgit,0.050196,19.921975
17-05-2025,Japanese Yen,1.701689,0.587652
17-05-2025,Chinese Yuan Renminbi,0.084237,11.871256
18-05-2025,US Dollar,0.011685,85.578469
18-05-2025,Euro,0.010469,95.523444
18-05-2025,British Pound,0.008802,113.608584
18-05-2025,Australian Dollar,0.018249,54.796668
18-05-2025,Canadian Dollar,0.016318,61.282593
18-05-2025,Singapore Dollar,0.015189,65.836718
18-05-2025,Swiss Franc,0.00979,102.142042
18-05-2025,Malaysian Ringgit,0.050197,19.921609
18-05-2025,Japanese Yen,1.700803,0.587957
18-05-2025,Chinese Yuan Renminbi,0.084238,11.871197
19-05-2025,US Dollar,0.011707,85.421551
19-05-2025,Euro,0.010419,95.974743
19-05-2025,British Pound,0.008766,114.078211
19-05-2025,Australian Dollar,0.018129,55.158917
19-05-2025,Canadian Dollar,0.01633,61.237126
19-05-2025,Singapore Dollar,0.015161,65.960665
19-05-2025,Swiss Franc,0.009767,102.389463
19-05-2025,Malaysian Ringgit,0.050251,19.900141
19-05-2025,Japanese Yen,1.697561,0.589081
19-05-2025,Chinese Yuan Renminbi,0.084456,11.840433
20-05-2025,US Dollar,0.011688,85.556523
20-05-2025,Euro,0.010386,96.285368
20-05-2025,British Pound,0.008741,114.40988
20-05-2025,Australian Dollar,0.018251,54.792769
20-05-2025,Canadian Dollar,0.016297,61.360411
20-05-2025,Singapore Dollar,0.015142,66.042699
20-05-2025,Swiss Franc,0.009726,102.817439
20-05-2025,Malaysian Ringgit,0.050234,19.90671
20-05-2025,Japanese Yen,1.691577,0.591164
20-05-2025,Chinese Yuan Renminbi,0.084378,11.85145
21-05-2025,US Dollar,0.011681,85.605782
21-05-2025,Euro,0.010301,97.082534
21-05-2025,British Pound,0.008689,115.094606
21-05-2025,Australian Dollar,0.018067,55.350906
21-05-2025,Canadian Dollar,0.016149,61.923513
21-05-2025,Singapore Dollar,0.015046,66.4647
21-05-2025,Swiss Franc,0.009641,103.726086
21-05-2025,Malaysian Ringgit,0.049898,20.041071
21-05-2025,Japanese Yen,1.678649,0.595717
21-05-2025,Chinese Yuan Renminbi,0.084138,11.885266
22-05-2025,US Dollar,0.011629,85.992016
22-05-2025,Euro,0.010309,97.004891
22-05-2025,British Pound,0.008662,115.441968
22-05-2025,Australian Dollar,0.018126,55.169439
22-05-2025,Canadian Dollar,0.016115,62.052762
22-05-2025,Singapore Dollar,0.015018,66.584607
22-05-2025,Swiss Franc,0.009643,103.706344
22-05-2025,Malaysian Ringgit,0.049705,20.118856
22-05-2025,Japanese Yen,1.673379,0.597593
22-05-2025,Chinese Yuan Renminbi,0.08379,11.934549
23-05-2025,US Dollar,0.01174,85.175859
23-05-2025,Euro,0.010346,96.657752
23-05-2025,British Pound,0.008691,115.058425
23-05-2025,Australian Dollar,0.018131,55.154816
23-05-2025,Canadian Dollar,0.016154,61.905754
23-05-2025,Singapore Dollar,0.015085,66.292321
23-05-2025,Swiss Franc,0.009645,103.677295
23-05-2025,Malaysian Ringgit,0.049694,20.123345
23-05-2025,Japanese Yen,1.674365,0.597241
23-05-2025,Chinese Yuan Renminbi,0.084309,11.86117
24-05-2025,US Dollar,0.011744,85.148343
24-05-2025,Euro,0.010331,96.797995
24-05-2025,British Pound,0.00868,115.207793
24-05-2025,Australian Dollar,0.018084,55.297947
24-05-2025,Canadian Dollar,0.016134,61.982154
24-05-2025,Singapore Dollar,0.015098,66.234281
24-05-2025,Swiss Franc,0.009643,103.704777
24-05-2025,Malaysian Ringgit,0.049687,20.126005
24-05-2025,Japanese Yen,1.674325,0.597256
24-05-2025,Chinese Yuan Renminbi,0.084322,11.859232
25-05-2025,US Dollar,0.011754,85.076966
25-05-2025,Euro,0.010343,96.688221
25-05-2025,British Pound,0.008708,114.836484
25-05-2025,Australian Dollar,0.018112,55.211311
25-05-2025,Canadian Dollar,0.01614,61.957366
25-05-2025,Singapore Dollar,0.015097,66.23647
25-05-2025,Swiss Franc,0.009654,103.581843
25-05-2025,Malaysian Ringgit,0.049726,20.110328
25-05-2025,Japanese Yen,1.675209,0.59694
25-05-2025,Chinese Yuan Renminbi,0.084392,11.849487
26-05-2025,US Dollar,0.011751,85.100262
26-05-2025,Euro,0.010325,96.854658
26-05-2025,British Pound,0.008664,115.414141
26-05-2025,Australian Dollar,0.018093,55.269467
26-05-2025,Canadian Dollar,0.016135,61.976284
26-05-2025,Singapore Dollar,0.015089,66.272653
26-05-2025,Swiss Franc,0.009643,103.703781
26-05-2025,Malaysian Ringgit,0.04957,20.173638
26-05-2025,Japanese Yen,1.678597,0.595736
26-05-2025,Chinese Yuan Renminbi,0.084456,11.840468
27-05-2025,US Dollar,0.011719,85.334305
27-05-2025,Euro,0.010347,96.643487
27-05-2025,British Pound,0.008679,115.219859
27-05-2025,Australian Dollar,0.018208,54.919721
27-05-2025,Canadian Dollar,0.016146,61.934122
27-05-2025,Singapore Dollar,0.015108,66.191364
27-05-2025,Swiss Franc,0.009701,103.079251
27-05-2025,Malaysian Ringgit,0.049657,20.13818
27-05-2025,Japanese Yen,1.69195,0.591034
27-05-2025,Chinese Yuan Renminbi,0.084323,11.859141
28-05-2025,US Dollar,0.011712,85.38427
28-05-2025,Euro,0.010378,96.357942
28-05-2025,British Pound,0.008701,114.927173
28-05-2025,Australian Dollar,0.018253,54.786975
28-05-2025,Canadian Dollar,0.016187,61.778641
28-05-2025,Singapore Dollar,0.015108,66.18855
28-05-2025,Swiss Franc,0.009694,103.153042
28-05-2025,Malaysian Ringgit,0.049493,20.204727
28-05-2025,Japanese Yen,1.69874,0.588672
28-05-2025,Chinese Yuan Renminbi,0.084264,11.867458
29-05-2025,US Dollar,0.011707,85.422458
29-05-2025,Euro,0.010298,97.105806
29-05-2025,British Pound,0.00868,115.210176
29-05-2025,Australian Dollar,0.018175,55.02095
29-05-2025,Canadian Dollar,0.016167,61.854119
29-05-2025,Singapore Dollar,0.015062,66.393414
29-05-2025,Swiss Franc,0.009633,103.808161
29-05-2025,Malaysian Ringgit,0.049686,20.126294
29-05-2025,Japanese Yen,1.686791,0.592842
29-05-2025,Chinese Yuan Renminbi,0.084124,11.887231
30-05-2025,US Dollar,0.011689,85.552925
30-05-2025,Euro,0.010302,97.073241
30-05-2025,British Pound,0.008679,115.217509
30-05-2025,Australian Dollar,0.018169,55.037831
30-05-2025,Canadian Dollar,0.016069,62.230076
30-05-2025,Singapore Dollar,0.015081,66.308772
30-05-2025,Swiss Franc,0.009622,103.93305
30-05-2025,Malaysian Ringgit,0.049743,20.103201
30-05-2025,Japanese Yen,1.685546,0.593279
30-05-2025,Chinese Yuan Renminbi,0.084154,11.882969
31-05-2025,US Dollar,0.011695,85.509413
31-05-2025,Euro,0.010306,97.031024
31-05-2025,British Pound,0.00869,115.075825
31-05-2025,Australian Dollar,0.01818,55.004173
31-05-2025,Canadian Dollar,0.01607,62.227644
31-05-2025,Singapore Dollar,0.015102,66.217507
31-05-2025,Swiss Franc,0.009618,103.976841
31-05-2025,Malaysian Ringgit,0.049782,20.087744
31-05-2025,Japanese Yen,1.684654,0.593594
31-05-2025,Chinese Yuan Renminbi,0.08419,11.877872
01-06-2025,US Dollar,0.011688,85.556824
01-06-2025,Euro,0.010301,97.076864
01-06-2025,British Pound,0.008678,115.227567
01-06-2025,Australian Dollar,0.018172,55.028566
01-06-2025,Canadian Dollar,0.016059,62.27078
01-06-2025,Singapore Dollar,0.015091,66.263938
01-06-2025,Swiss Franc,0.009599,104.173644
01-06-2025,Malaysian Ringgit,0.049753,20.099204
01-06-2025,Japanese Yen,1.68277,0.594258
01-06-2025,Chinese Yuan Renminbi,0.084144,11.884447
02-06-2025,US Dollar,0.011714,85.370437
02-06-2025,Euro,0.010248,97.580304
02-06-2025,British Pound,0.008646,115.657121
02-06-2025,Australian Dollar,0.018042,55.427602
02-06-2025,Canadian Dollar,0.01605,62.305239
02-06-2025,Singapore Dollar,0.015059,66.405011
02-06-2025,Swiss Franc,0.009576,104.424304
02-06-2025,Malaysian Ringgit,0.049853,20.058874
02-06-2025,Japanese Yen,1.672483,0.597913
02-06-2025,Chinese Yuan Renminbi,0.084332,11.857864
03-06-2025,US Dollar,0.011672,85.676762
03-06-2025,Euro,0.010263,97.435072
03-06-2025,British Pound,0.008633,115.835803
03-06-2025,Australian Dollar,0.018065,55.356036
03-06-2025,Canadian Dollar,0.016017,62.432885
03-06-2025,Singapore Dollar,0.015052,66.436372
03-06-2025,Swiss Franc,0.009621,103.935343
03-06-2025,Malaysian Ringgit,0.049551,20.181301
03-06-2025,Japanese Yen,1.680031,0.595227
03-06-2025,Chinese Yuan Renminbi,0.083895,11.919613
04-06-2025,US Dollar,0.011641,85.903882
04-06-2025,Euro,0.01019,98.133133
04-06-2025,British Pound,0.00858,116.544846
04-06-2025,Australian Dollar,0.017919,55.808001
04-06-2025,Canadian Dollar,0.015915,62.831871
04-06-2025,Singapore Dollar,0.014972,66.79189
04-06-2025,Swiss Franc,0.009527,104.961565
04-06-2025,Malaysian Ringgit,0.04944,20.226424
04-06-2025,Japanese Yen,1.664009,0.600958
04-06-2025,Chinese Yuan Renminbi,0.083615,11.959527
05-06-2025,US Dollar,0.011649,85.845739
05-06-2025,Euro,0.010183,98.203756
05-06-2025,British Pound,0.008577,116.595627
05-06-2025,Australian Dollar,0.017877,55.938958
05-06-2025,Canadian Dollar,0.015921,62.811825
05-06-2025,Singapore Dollar,0.014986,66.728112
05-06-2025,Swiss Franc,0.009565,104.551824
05-06-2025,Malaysian Ringgit,0.049275,20.294068
05-06-2025,Japanese Yen,1.676014,0.596654
05-06-2025,Chinese Yuan Renminbi,0.083581,11.964406
06-06-2025,US Dollar,0.011659,85.773005
06-06-2025,Euro,0.010229,97.76137
06-06-2025,British Pound,0.008616,116.060184
06-06-2025,Australian Dollar,0.017948,55.717094
06-06-2025,Canadian Dollar,0.015956,62.670628
06-06-2025,Singapore Dollar,0.015034,66.515329
06-06-2025,Swiss Franc,0.009584,104.33733
06-06-2025,Malaysian Ringgit,0.049314,20.278348
06-06-2025,Japanese Yen,1.689038,0.592053
06-06-2025,Chinese Yuan Renminbi,0.083832,11.928689
07-06-2025,US Dollar,0.01166,85.763117
07-06-2025,Euro,0.010234,97.711703
07-06-2025,British Pound,0.008612,116.118642
07-06-2025,Australian Dollar,0.017988,55.59141
07-06-2025,Canadian Dollar,0.015971,62.61359
07-06-2025,Singapore Dollar,0.015035,66.512351
07-06-2025,Swiss Franc,0.009606,104.101317
07-06-2025,Malaysian Ringgit,0.049297,20.285031
07-06-2025,Japanese Yen,1.690206,0.591644
07-06-2025,Chinese Yuan Renminbi,0.08382,11.930264
08-06-2025,US Dollar,0.01166,85.76259
08-06-2025,Euro,0.010237,97.689363
08-06-2025,British Pound,0.008617,116.055421
08-06-2025,Australian Dollar,0.017961,55.677623
08-06-2025,Canadian Dollar,0.015964,62.642168
08-06-2025,Singapore Dollar,0.015035,66.509939
08-06-2025,Swiss Franc,0.009587,104.31287
08-06-2025,Malaysian Ringgit,0.049298,20.284974
08-06-2025,Japanese Yen,1.688933,0.59209
08-06-2025,Chinese Yuan Renminbi,0.08382,11.930385
09-06-2025,US Dollar,0.011674,85.66
09-06-2025,Euro,0.010218,97.869093
09-06-2025,British Pound,0.008607,116.184663
09-06-2025,Australian Dollar,0.01789,55.897702
09-06-2025,Canadian Dollar,0.015966,62.631328
09-06-2025,Singapore Dollar,0.015003,66.652447
09-06-2025,Swiss Franc,0.009578,104.401188
09-06-2025,Malaysian Ringgit,0.049418,20.235473
09-06-2025,Japanese Yen,1.685299,0.593367
09-06-2025,Chinese Yuan Renminbi,0.083835,11.9282
10-06-2025,US Dollar,0.011683,85.596657
10-06-2025,Euro,0.010228,97.768645
10-06-2025,British Pound,0.008649,115.61559
10-06-2025,Australian Dollar,0.017916,55.816226
10-06-2025,Canadian Dollar,0.015988,62.54855
10-06-2025,Singapore Dollar,0.015037,66.501386
10-06-2025,Swiss Franc,0.009604,104.121378
10-06-2025,Malaysian Ringgit,0.049492,20.205099
10-06-2025,Japanese Yen,1.693083,0.590639
10-06-2025,Chinese Yuan Renminbi,0.083967,11.909419
11-06-2025,US Dollar,0.011701,85.460277
11-06-2025,Euro,0.010184,98.193449
11-06-2025,British Pound,0.008632,115.845757
11-06-2025,Australian Dollar,0.017947,55.721088
11-06-2025,Canadian Dollar,0.015988,62.545525
11-06-2025,Singapore Dollar,0.015025,66.557459
11-06-2025,Swiss Franc,0.00959,104.274853
11-06-2025,Malaysian Ringgit,0.049576,20.171218
11-06-2025,Japanese Yen,1.690862,0.591414
11-06-2025,Chinese Yuan Renminbi,0.084171,11.880571
12-06-2025,US Dollar,0.011683,85.591751
12-06-2025,Euro,0.01009,99.105321
12-06-2025,British Pound,0.008599,116.294609
12-06-2025,Australian Dollar,0.01791,55.835648
12-06-2025,Canadian Dollar,0.015911,62.849868
12-06-2025,Singapore Dollar,0.014944,66.917945
12-06-2025,Swiss Franc,0.009492,105.348316
12-06-2025,Malaysian Ringgit,0.049322,20.274991
12-06-2025,Japanese Yen,1.678156,0.595892
12-06-2025,Chinese Yuan Renminbi,0.083809,11.931856
13-06-2025,US Dollar,0.011613,86.109649
13-06-2025,Euro,0.010049,99.508944
13-06-2025,British Pound,0.008543,117.049564
13-06-2025,Australian Dollar,0.017836,56.065592
13-06-2025,Canadian Dollar,0.015766,63.428024
13-06-2025,Singapore Dollar,0.014875,67.224928
13-06-2025,Swiss Franc,0.009426,106.089358
13-06-2025,Malaysian Ringgit,0.049307,20.280914
13-06-2025,Japanese Yen,1.672963,0.597742
13-06-2025,Chinese Yuan Renminbi,0.083402,11.990078
14-06-2025,US Dollar,0.011616,86.088176
14-06-2025,Euro,0.010057,99.431977
14-06-2025,British Pound,0.008558,116.843617
14-06-2025,Australian Dollar,0.017904,55.854041
14-06-2025,Canadian Dollar,0.015782,63.362509
14-06-2025,Singapore Dollar,0.014888,67.16778
14-06-2025,Swiss Franc,0.009423,106.123129
14-06-2025,Malaysian Ringgit,0.04932,20.275649
14-06-2025,Japanese Yen,1.67445,0.597211
14-06-2025,Chinese Yuan Renminbi,0.083414,11.988329
15-06-2025,US Dollar,0.011616,86.086973
15-06-2025,Euro,0.010056,99.44488
15-06-2025,British Pound,0.008553,116.92094
15-06-2025,Australian Dollar,0.017904,55.853482
15-06-2025,Canadian Dollar,0.015779,63.374471
15-06-2025,Singapore Dollar,0.014888,67.16696
15-06-2025,Swiss Franc,0.009417,106.196153
15-06-2025,Malaysian Ringgit,0.049322,20.275099
15-06-2025,Japanese Yen,1.673919,0.597401
15-06-2025,Chinese Yuan Renminbi,0.083415,11.988271
16-06-2025,US Dollar,0.011639,85.921185
16-06-2025,Euro,0.01005,99.500539
16-06-2025,British Pound,0.008559,116.833252
16-06-2025,Australian Dollar,0.01781,56.146918
16-06-2025,Canadian Dollar,0.015779,63.374624
16-06-2025,Singapore Dollar,0.014886,67.176095
16-06-2025,Swiss Franc,0.009445,105.873026
16-06-2025,Malaysian Ringgit,0.049365,20.257102
16-06-2025,Japanese Yen,1.677512,0.596121
16-06-2025,Chinese Yuan Renminbi,0.083561,11.967346
17-06-2025,US Dollar,0.011585,86.31643
17-06-2025,Euro,0.010045,99.556039
17-06-2025,British Pound,0.008573,116.638768
17-06-2025,Australian Dollar,0.017788,56.216704
17-06-2025,Canadian Dollar,0.015744,63.517536
17-06-2025,Singapore Dollar,0.014866,67.267091
17-06-2025,Swiss Franc,0.009433,106.010081
17-06-2025,Malaysian Ringgit,0.049164,20.339966
17-06-2025,Japanese Yen,1.680486,0.595066
17-06-2025,Chinese Yuan Renminbi,0.083242,12.013228
18-06-2025,US Dollar,0.01157,86.431459
18-06-2025,Euro,0.010043,99.576151
18-06-2025,British Pound,0.00859,116.418775
18-06-2025,Australian Dollar,0.017749,56.342461
18-06-2025,Canadian Dollar,0.015834,63.153295
18-06-2025,Singapore Dollar,0.014852,67.330694
18-06-2025,Swiss Franc,0.009458,105.735429
18-06-2025,Malaysian Ringgit,0.049178,20.334443
18-06-2025,Japanese Yen,1.672819,0.597793
18-06-2025,Chinese Yuan Renminbi,0.08317,12.023531
19-06-2025,US Dollar,0.011518,86.818515
19-06-2025,Euro,0.010051,99.496552
19-06-2025,British Pound,0.008576,116.59907
19-06-2025,Australian Dollar,0.017846,56.035655
19-06-2025,Canadian Dollar,0.015822,63.203304
19-06-2025,Singapore Dollar,0.014846,67.35751
19-06-2025,Swiss Franc,0.009434,106.000415
19-06-2025,Malaysian Ringgit,0.049065,20.381026
19-06-2025,Japanese Yen,1.677423,0.596152
19-06-2025,Chinese Yuan Renminbi,0.082795,12.077987
20-06-2025,US Dollar,0.011546,86.607021
20-06-2025,Euro,0.010023,99.766976
20-06-2025,British Pound,0.008576,116.610561
20-06-2025,Australian Dollar,0.01789,55.895654
20-06-2025,Canadian Dollar,0.015862,63.043051
20-06-2025,Singapore Dollar,0.014859,67.297829
20-06-2025,Swiss Franc,0.009439,105.940715
20-06-2025,Malaysian Ringgit,0.049104,20.364894
20-06-2025,Japanese Yen,1.684885,0.593512
20-06-2025,Chinese Yuan Renminbi,0.082905,12.062002
21-06-2025,US Dollar,0.011551,86.572907
21-06-2025,Euro,0.010023,99.768651
21-06-2025,British Pound,0.008586,116.4728
21-06-2025,Australian Dollar,0.017872,55.952933
21-06-2025,Canadian Dollar,0.015858,63.059094
21-06-2025,Singapore Dollar,0.014863,67.281278
21-06-2025,Swiss Franc,0.009446,105.863541
21-06-2025,Malaysian Ringgit,0.049116,20.35982
21-06-2025,Japanese Yen,1.687322,0.592655
21-06-2025,Chinese Yuan Renminbi,0.08292,12.059872
22-06-2025,US Dollar,0.01155,86.579025
22-06-2025,Euro,0.010028,99.719914
22-06-2025,British Pound,0.008576,116.60737
22-06-2025,Australian Dollar,0.017872,55.953546
22-06-2025,Canadian Dollar,0.015827,63.181358
22-06-2025,Singapore Dollar,0.014864,67.277133
22-06-2025,Swiss Franc,0.009447,105.854651
22-06-2025,Malaysian Ringgit,0.049112,20.361477
22-06-2025,Japanese Yen,1.686168,0.593061
22-06-2025,Chinese Yuan Renminbi,0.082914,12.06064
23-06-2025,US Dollar,0.011544,86.626196
23-06-2025,Euro,0.010005,99.945062
23-06-2025,British Pound,0.008558,116.84966
23-06-2025,Australian Dollar,0.017977,55.626062
23-06-2025,Canadian Dollar,0.015898,62.902073
23-06-2025,Singapore Dollar,0.014866,67.265549
23-06-2025,Swiss Franc,0.009389,106.506932
23-06-2025,Malaysian Ringgit,0.04956,20.177509
23-06-2025,Japanese Yen,1.690983,0.591372
23-06-2025,Chinese Yuan Renminbi,0.082888,12.064471
24-06-2025,US Dollar,0.011633,85.962179
24-06-2025,Euro,0.010021,99.791828
24-06-2025,British Pound,0.008544,117.035718
24-06-2025,Australian Dollar,0.017902,55.860394
24-06-2025,Canadian Dollar,0.015952,62.688442
24-06-2025,Singapore Dollar,0.014892,67.15202
24-06-2025,Swiss Franc,0.009362,106.817772
24-06-2025,Malaysian Ringgit,0.049389,20.247501
24-06-2025,Japanese Yen,1.685492,0.593299
24-06-2025,Chinese Yuan Renminbi,0.083427,11.986501
25-06-2025,US Dollar,0.011618,86.070867
25-06-2025,Euro,0.01,100.00452
25-06-2025,British Pound,0.008528,117.255214
25-06-2025,Australian Dollar,0.0179,55.867372
25-06-2025,Canadian Dollar,0.015976,62.593063
25-06-2025,Singapore Dollar,0.014878,67.214012
25-06-2025,Swiss Franc,0.009361,106.822661
25-06-2025,Malaysian Ringgit,0.049242,20.307841
25-06-2025,Japanese Yen,1.691479,0.591199
25-06-2025,Chinese Yuan Renminbi,0.083379,11.993434
26-06-2025,US Dollar,0.011669,85.697862
26-06-2025,Euro,0.00996,100.403665
26-06-2025,British Pound,0.008485,117.851902
26-06-2025,Australian Dollar,0.017807,56.158024
26-06-2025,Canadian Dollar,0.015906,62.869465
26-06-2025,Singapore Dollar,0.014861,67.289494
26-06-2025,Swiss Franc,0.009325,107.237913
26-06-2025,Malaysian Ringgit,0.049351,20.262884
26-06-2025,Japanese Yen,1.684528,0.593638
26-06-2025,Chinese Yuan Renminbi,0.083646,11.955187
27-06-2025,US Dollar,0.011701,85.463814
27-06-2025,Euro,0.00998,100.196456
27-06-2025,British Pound,0.008529,117.245535
27-06-2025,Australian Dollar,0.017907,55.842894
27-06-2025,Canadian Dollar,0.015989,62.544498
27-06-2025,Singapore Dollar,0.014925,67.001805
27-06-2025,Swiss Franc,0.009348,106.978881
27-06-2025,Malaysian Ringgit,0.049464,20.216895
27-06-2025,Japanese Yen,1.693456,0.590508
27-06-2025,Chinese Yuan Renminbi,0.083921,11.915985
28-06-2025,US Dollar,0.011701,85.464919
28-06-2025,Euro,0.009985,100.145508
28-06-2025,British Pound,0.008527,117.273157
28-06-2025,Australian Dollar,0.017918,55.80911
28-06-2025,Canadian Dollar,0.016022,62.413513
28-06-2025,Singapore Dollar,0.01493,66.980691
28-06-2025,Swiss Franc,0.009347,106.990138
28-06-2025,Malaysian Ringgit,0.049479,20.210732
28-06-2025,Japanese Yen,1.692578,0.590815
28-06-2025,Chinese Yuan Renminbi,0.083918,11.916332
29-06-2025,US Dollar,0.011699,85.476249
29-06-2025,Euro,0.010008,99.923992
29-06-2025,British Pound,0.008548,116.991681
29-06-2025,Australian Dollar,0.017917,55.811486
29-06-2025,Canadian Dollar,0.016009,62.464891
29-06-2025,Singapore Dollar,0.014926,66.998371
29-06-2025,Swiss Franc,0.009406,106.319943
29-06-2025,Malaysian Ringgit,0.049471,20.213851
29-06-2025,Japanese Yen,1.693665,0.590436
29-06-2025,Chinese Yuan Renminbi,0.083902,11.918706
30-06-2025,US Dollar,0.011665,85.728724
30-06-2025,Euro,0.00991,100.908185
30-06-2025,British Pound,0.008501,117.630667
30-06-2025,Australian Dollar,0.017749,56.342441
30-06-2025,Canadian Dollar,0.015887,62.943608
30-06-2025,Singapore Dollar,0.01484,67.38675
30-06-2025,Swiss Franc,0.009261,107.977754
30-06-2025,Malaysian Ringgit,0.04914,20.349932
30-06-2025,Japanese Yen,1.681738,0.594623
30-06-2025,Chinese Yuan Renminbi,0.083563,11.966953
01-07-2025,US Dollar,0.011682,85.59948
01-07-2025,Euro,0.009921,100.797063
